0.02
False,157.533375375236,1180.877486366,814.777642083532,False,155.629389878854,1151.11837055901,822.663474214249,False,175.071073533742,1180.86481547603,835.378691962509,False,165.609054520736,1164.34788075173,831.992931248655,208.949096679688,1218.47351074219,834.338562011719,205.978042602539,1166.74938964844,835.080078125,178.916748046875,1059.22705078125,827.292724609375,223.822982788086,1162.99267578125,844.786010742188,235.264572143555,1206.29895019531,835.579895019531,204.843109130859,1069.82116699219,841.763244628906,250.953338623047,1081.64526367188,830.995544433594,174.307312011719,1212.65625,826.92431640625,275.709228515625,1131.55529785156,827.549865722656,173.149703979492,1084.43774414063,824.571228027344
False,157.314087816867,1180.84280188454,814.953966400389,False,156.356585339273,1150.87396294637,822.190565358548,False,173.915528847181,1181.15110709207,836.314476155131,False,165.335236451343,1164.32057513079,832.201802036905,208.923629760742,1218.51440429688,834.35302734375,205.943893432617,1166.78515625,835.1240234375,178.789077758789,1059.23400878906,827.191711425781,223.774703979492,1162.96923828125,844.795715332031,235.146987915039,1206.22888183594,835.622863769531,204.818542480469,1069.80798339844,841.754699707031,250.906356811523,1081.68347167969,831.000732421875,173.937744140625,1212.56530761719,826.565124511719,275.650482177734,1131.54748535156,827.529235839844,173.099853515625,1084.43981933594,824.545104980469
False,157.41909902559,1180.8955108797,814.934755229505,False,156.202606908432,1150.94814236527,822.221163725292,False,174.00712360936,1181.0993776338,836.306936964677,False,165.287578563319,1164.33516730618,832.21632596119,208.917938232422,1218.50512695313,834.338806152344,205.963516235352,1166.74548339844,835.103637695313,178.804153442383,1059.25988769531,827.268432617188,223.741989135742,1162.99267578125,844.776062011719,235.182952880859,1206.35144042969,835.629333496094,204.799789428711,1069.81225585938,841.757385253906,250.987380981445,1081.63061523438,831.145324707031,174.371643066406,1212.65393066406,826.943603515625,275.767791748047,1131.55078125,827.517761230469,173.148529052734,1084.43298339844,824.5302734375
False,157.475420650492,1180.86241702547,814.869111058687,False,156.399902650816,1150.90204165756,822.124154244277,False,174.047285727353,1181.12533220117,836.253180756737,False,165.412473923517,1164.32298914174,832.139349826095,208.902709960938,1218.53991699219,834.348022460938,205.948791503906,1166.79235839844,835.081970214844,178.861465454102,1059.26672363281,827.37255859375,223.787063598633,1162.9921875,844.760070800781,235.124267578125,1206.04541015625,835.565734863281,189.979904174805,1079.23559570313,835.392639160156,250.806900024414,1081.69104003906,830.931091308594,174.309692382813,1212.67932128906,826.953063964844,275.675994873047,1131.55151367188,827.536193847656,173.1708984375,1084.43688964844,824.546997070313
False,157.453951090352,1180.82361926461,814.869596011627,False,155.868124092762,1150.95866790404,822.418524130399,False,174.391800672494,1180.92258253621,835.966366645304,False,165.333515102254,1164.27255787088,832.155008190298,208.932662963867,1218.57604980469,834.157653808594,205.942932128906,1166.73913574219,835.094604492188,223.791046142578,1162.99645996094,844.787292480469,235.2529296875,1206.44885253906,835.624755859375,178.729309082031,1059.36938476563,827.582214355469,189.872756958008,1079.22546386719,835.393981933594,251.000457763672,1081.61645507813,831.098022460938,174.290481567383,1212.65966796875,826.827087402344,275.682281494141,1131.5634765625,827.497497558594,173.100021362305,1084.4453125,824.541748046875
False,157.575781803434,1180.8472341609,814.860877791093,False,156.379030730192,1150.9080364626,822.184040415858,False,174.164773012758,1181.08801516869,836.231925227511,False,165.455859263944,1164.31317054248,832.162315764323,208.989074707031,1218.58483886719,834.334045410156,205.989105224609,1166.787109375,834.98828125,178.793594360352,1059.33740234375,827.365112304688,223.788330078125,1162.98596191406,844.738830566406,234.999465942383,1205.63232421875,835.591979980469,189.963485717773,1079.23620605469,835.325988769531,250.888031005859,1081.73559570313,830.8916015625,173.900054931641,1212.5556640625,826.484313964844,275.723358154297,1131.5361328125,827.527893066406,173.232208251953,1084.42395019531,824.546997070313
False,157.486358364469,1180.81002343972,814.829834687208,False,155.815182309067,1150.9858074304,822.520074787446,False,174.489623009865,1180.94331045246,835.873729272984,False,165.359043562794,1164.30928832499,832.166420420986,208.860443115234,1218.53723144531,834.336547851563,205.940338134766,1166.75854492188,835.091857910156,178.800552368164,1059.3115234375,827.450317382813,223.709854125977,1163.01953125,844.760864257813,235.019119262695,1205.80944824219,835.607177734375,189.833023071289,1079.26513671875,835.393127441406,250.885192871094,1081.75073242188,831.009521484375,173.946578979492,1212.59301757813,826.521179199219,275.640197753906,1131.57824707031,827.505676269531,173.124710083008,1084.46142578125,824.49267578125
False,157.420799583639,1180.87563993996,814.906785043651,False,156.403417043517,1150.89810631775,822.099065174091,False,174.112851017364,1181.09932331008,836.197620115349,False,165.464622874285,1164.30137697651,832.094028875935,208.939331054688,1218.6171875,834.118713378906,205.992248535156,1166.75891113281,835.050659179688,178.784255981445,1059.31799316406,827.376525878906,223.784286499023,1162.9765625,844.773620605469,235.004287719727,1205.59545898438,835.640380859375,204.765686035156,1069.82824707031,841.791870117188,250.813659667969,1081.73852539063,830.850830078125,174.005126953125,1212.5908203125,826.644714355469,275.646545410156,1131.54125976563,827.536743164063,172.993896484375,1084.45715332031,824.602111816406
False,157.380549122546,1180.88487564436,814.828486990676,False,155.369145873221,1151.13279050985,822.714180992833,False,174.796968320016,1180.84417942636,835.532133034844,False,165.321053559875,1164.34539665293,832.097090305241,208.947219848633,1218.58215332031,834.195983886719,205.934722900391,1166.73937988281,835.053039550781,223.741683959961,1162.99560546875,844.809448242188,234.95361328125,1205.63037109375,835.657775878906,178.532730102539,1059.41064453125,827.539123535156,204.756790161133,1069.83044433594,841.792297363281,250.823745727539,1081.73083496094,830.936401367188,174.08659362793,1212.57580566406,826.618041992188,275.691802978516,1131.59558105469,827.538024902344,173.112243652344,1084.43347167969,824.565307617188
False,157.585325992194,1180.8003505382,814.810343946038,False,155.888950694238,1150.97503782847,822.490807173826,False,174.550220195867,1180.92253697878,835.885251027644,False,165.420188533815,1164.29277285966,832.157546735076,208.959915161133,1218.53955078125,834.369750976563,205.932876586914,1166.72790527344,835.112854003906,178.71076965332,1059.32788085938,827.328796386719,223.77507019043,1162.97143554688,844.79345703125,235.097183227539,1206.02990722656,835.635620117188,204.862457275391,1069.7978515625,841.754943847656,250.991088867188,1081.61694335938,831.09033203125,174.162689208984,1212.63671875,826.788879394531,275.661315917969,1131.587890625,827.5234375,173.043533325195,1084.44262695313,824.602661132813
