0.02
False,179.51101644047,1079.27583475182,825.629974602196,False,204.368861344142,1088.88983208996,841.156567425649,False,175.849011455081,1105.97994713445,823.29451432432,False,190.726323556161,1100.15402602895,834.181503808109,243.938888549805,1221.80212402344,835.869934082031,219.54736328125,1236.76538085938,834.685302734375,183.695831298828,1232.52758789063,826.670593261719,212.912475585938,1185.17663574219,835.293701171875,183.372482299805,1183.94396972656,830.989135742188,231.361755371094,1181.81799316406,846.512329101563,161.051116943359,1171.37390136719,823.611389160156,164.853240966797,1203.48168945313,814.900756835938
False,179.298597444477,1079.26810223684,825.828893002954,False,204.297355416787,1088.82277324985,841.164695702946,False,175.840536531088,1105.97844741795,823.26499979302,False,190.716248072575,1100.13236457491,834.143365186196,219.720947265625,1236.78552246094,834.999084472656,184.186431884766,1232.68688964844,827.009643554688,212.80094909668,1185.16845703125,835.369567871094,244.230834960938,1221.99096679688,835.734313964844,183.39208984375,1183.95166015625,830.879699707031,160.999206542969,1171.36291503906,823.682739257813,164.841247558594,1203.45471191406,814.895263671875,230.332763671875,1180.84057617188,845.324157714844
False,179.35634620601,1079.28501282906,825.807435793369,False,204.335169961713,1088.82421022082,841.185295191887,False,175.926211536365,1105.997305763,823.226378698704,False,190.776820759471,1100.14273277112,834.134435028127,243.843460083008,1221.76220703125,835.861755371094,219.70442199707,1236.79370117188,834.981628417969,184.167816162109,1232.70397949219,827.012817382813,183.501556396484,1184.07312011719,830.625915527344,212.872314453125,1185.18518066406,835.321228027344,161.346466064453,1171.43273925781,823.759582519531,164.876647949219,1203.49731445313,814.972534179688,230.319488525391,1180.86975097656,845.239868164063
False,179.034275192468,1079.30933551158,825.842028499771,False,204.049279696836,1089.03685083015,841.042077123092,False,175.211935946926,1105.99641162168,823.569592636581,False,190.260722440824,1100.23782599358,834.254864215979,243.809204101563,1221.75549316406,835.858947753906,183.624389648438,1232.53015136719,826.701477050781,219.243026733398,1236.72607421875,834.383911132813,212.819976806641,1185.17456054688,835.342407226563,183.437637329102,1184.01025390625,830.668212890625,231.114105224609,1181.59838867188,846.238647460938,161.539916992188,1171.41357421875,823.845336914063,164.836700439453,1203.53051757813,814.978454589844
False,179.288030411224,1079.29164227227,825.791211744116,False,204.213566990359,1088.87726415501,841.226559558182,False,175.696057234338,1105.9995813728,823.391630308764,False,190.585042580091,1100.16115465072,834.255938887101,219.43424987793,1236.74169921875,834.716064453125,243.775024414063,1221.74877929688,835.867248535156,184.121368408203,1232.72058105469,827.028991699219,212.807739257813,1185.19226074219,835.331787109375,183.557220458984,1184.09594726563,830.75439453125,231.122940063477,1181.58349609375,846.279235839844,160.942459106445,1171.36987304688,823.580810546875,164.757949829102,1203.53564453125,814.850524902344
False,179.427649235419,1079.29690397892,825.714835274602,False,204.296466449564,1088.8746738698,841.246246577656,False,175.851052318265,1106.00599676206,823.305148456769,False,190.697206372407,1100.16266288105,834.225289071991,219.514907836914,1236.74914550781,834.693603515625,184.193161010742,1232.69604492188,827.007507324219,212.794296264648,1185.146484375,835.29248046875,183.53141784668,1184.11572265625,830.697204589844,244.265167236328,1222.00646972656,835.738525390625,161.090576171875,1171.33483886719,823.661499023438,230.230117797852,1180.79907226563,845.085815429688,164.853652954102,1203.48071289063,814.911499023438
False,179.411321610233,1079.27950992149,825.714570015691,False,204.294004941729,1088.86716191639,841.217649781566,False,175.825703045266,1105.98713639928,823.302040058191,False,190.684672582911,1100.15010900033,834.208113940378,219.528930664063,1236.75854492188,834.773620605469,183.583709716797,1232.51452636719,826.75439453125,244.489654541016,1222.15380859375,835.990234375,212.763854980469,1185.17053222656,835.376708984375,183.359649658203,1183.88269042969,830.836486816406,160.886871337891,1171.36938476563,823.656677246094,164.759948730469,1203.49975585938,814.897399902344
False,179.496485426978,1079.32013318843,825.67905862129,False,204.369280872161,1088.89768395308,841.204233366538,False,175.909375304215,1106.02935252261,823.286462355315,False,190.762741364022,1100.1849404388,834.196213781839,219.528442382813,1236.78515625,834.747375488281,243.800415039063,1221.76452636719,835.817687988281,183.621643066406,1232.53369140625,826.694152832031,212.830581665039,1185.14929199219,835.254089355469,183.458435058594,1184.08679199219,830.660522460938,161.023101806641,1171.39282226563,823.603698730469,230.295700073242,1180.96667480469,845.316650390625,164.781494140625,1203.4853515625,814.901611328125
False,179.549406906019,1079.30432220565,825.636114790911,False,204.402513085172,1088.87957658648,841.194202705821,False,175.950444715125,1106.0140073728,823.266629026759,False,190.796617811696,1100.1666055181,834.18456601306,243.919357299805,1221.78369140625,835.882751464844,219.576293945313,1236.76062011719,834.845153808594,183.657913208008,1232.53271484375,826.733825683594,212.876388549805,1185.205078125,835.340698242188,183.467636108398,1184.12365722656,830.5126953125,161.568695068359,1171.41931152344,823.876708984375,164.786697387695,1203.50964355469,814.88525390625,271.570434570313,1127.59753417969,828.609924316406
False,179.34743856464,1079.28842267916,825.730695631556,False,204.245854592299,1088.86011404633,841.218370940107,False,175.768508354799,1105.99843502753,823.334704757289,False,190.634470011395,1100.15103800537,834.225684703575,219.660858154297,1236.24353027344,834.62451171875,243.805282592773,1221.77258300781,835.841796875,183.732772827148,1232.48413085938,826.60693359375,212.778076171875,1185.18933105469,835.3642578125,183.472290039063,1184.11181640625,830.900512695313,231.250213623047,1181.73352050781,846.451538085938,161.058578491211,1171.39770507813,823.659423828125,164.862106323242,1203.52770996094,814.978576660156
False,179.452215982914,1079.30296388562,825.691012452316,False,204.349913153859,1088.88056097556,841.176192217004,False,175.870013229617,1106.01209465592,823.290089651402,False,190.736979175077,1100.16853368155,834.181757605205,243.83464050293,1221.78112792969,835.905456542969,219.495300292969,1236.77368164063,834.701538085938,184.095275878906,1232.71459960938,826.995178222656,212.725830078125,1185.18615722656,835.360412597656,183.440551757813,1184.10009765625,830.461486816406,160.943237304688,1171.40490722656,823.599487304688,164.783508300781,1203.49792480469,814.939514160156,230.300323486328,1180.951171875,845.351806640625
False,179.079044286152,1079.31405860378,825.84102233701,False,204.063486942298,1089.06576224076,841.075797823252,False,175.199909593884,1105.99721591768,823.619378088325,False,190.254686766677,1100.25016178659,834.302419096973,243.791137695313,1221.75476074219,835.893981933594,219.431549072266,1236.73937988281,834.695617675781,183.60856628418,1232.52990722656,826.711303710938,212.890930175781,1185.19360351563,835.320556640625,183.309326171875,1183.84936523438,830.871459960938,231.366851806641,1181.87878417969,846.645141601563,161.501922607422,1171.37780761719,823.901000976563,164.770843505859,1203.50305175781,814.917175292969
False,179.406422815247,1079.27256796667,825.77794215635,False,204.345372201976,1088.81333793562,841.219412120823,False,175.95690104046,1105.98525777135,823.227005800646,False,190.79085756731,1100.1291844597,834.156893779426,243.759078979492,1221.70104980469,835.869384765625,219.571136474609,1236.76867675781,834.720092773438,184.259521484375,1232.64660644531,826.853942871094,212.840850830078,1185.17102050781,835.298095703125,183.276641845703,1183.85559082031,831.125671386719,161.495025634766,1171.39343261719,823.784545898438,164.870742797852,1203.50793457031,814.955505371094
False,179.369349006719,1079.31362494547,825.796988828982,False,204.339777975079,1088.87471040697,841.174888708745,False,175.895161122481,1106.0234122564,823.249136063139,False,190.760084528696,1100.17978426154,834.143555555963,243.759841918945,1221.71850585938,835.9052734375,219.546737670898,1236.77172851563,834.761047363281,184.137161254883,1232.72473144531,827.019714355469,212.901916503906,1185.18859863281,835.299255371094,183.553237915039,1184.10681152344,830.700317382813,161.575714111328,1171.41076660156,823.853942871094,164.781463623047,1203.50537109375,814.924926757813,230.332962036133,1180.94543457031,845.340148925781
False,179.011877356072,1079.31119158273,825.860149389514,False,204.037159614722,1089.0411320901,841.041716778161,False,175.190446042817,1105.99791091144,823.582003749947,False,190.245363848107,1100.24125153594,834.25967366482,243.653732299805,1221.66882324219,835.882690429688,183.631225585938,1232.51696777344,826.736083984375,219.198867797852,1236.71826171875,834.389465332031,212.82487487793,1185.20629882813,835.331787109375,183.374801635742,1183.98010253906,830.711669921875,161.34977722168,1171.46520996094,823.82177734375,164.893402099609,1203.501953125,814.93603515625,230.324279785156,1180.84191894531,845.292785644531
