0.02
False,-1011.59539697939,1675.16320116424,1117.0761262257,False,-992.989986926443,1671.89946604049,1141.46061376556,False,-999.592934697496,1699.4026090063,1116.47091551492,False,-995.097677266887,1687.83193720664,1131.29368606693,-929.03662109375,1751.32336425781,1118.60864257813
False,-1006.01681601347,1674.76590374437,1121.9509858574,False,-987.502673696106,1671.06840285527,1146.34302357887,False,-993.483494177424,1698.7359262735,1121.37815335699,False,-989.253024370756,1687.05386573557,1136.1914885285,-923.42431640625,1749.78332519531,1125.14880371094
False,-1006.13216492458,1674.85061397524,1122.8598938553,False,-987.266669129689,1671.12977517769,1146.97762405184,False,-993.761634462381,1698.90443025875,1122.2614194205,False,-989.256514720588,1687.16304336362,1136.94631104391,-922.640686035156,1750.02514648438,1125.48815917969
False,-1005.9771773542,1675.08615909469,1123.45207927287,False,-986.963128776848,1671.29740606989,1147.4422395473,False,-993.531021498956,1699.09885771797,1122.77548292278,False,-988.966761859152,1687.33937581954,1137.42759647413,-922.022888183594,1750.16845703125,1125.67517089844
False,-1004.61605798539,1675.3608814392,1123.80810462048,False,-986.152682565868,1671.70760506227,1148.24524485025,False,-992.462883619435,1699.53112472994,1123.53613869705,False,-988.112315534258,1687.76646048686,1138.24897474876,-920.740356445313,1750.6025390625,1126.50146484375
False,-1002.56563158482,1675.9315451389,1124.08889368766,False,-984.12182997408,1672.17435944184,1148.5250599287,False,-990.205777936577,1699.99600545188,1123.75716939671,False,-985.948768554853,1688.22718078794,1138.49402622758,-919.668029785156,1750.58056640625,1127.13586425781
False,-1002.10939902093,1675.96347378415,1124.49655636051,False,-983.8313365024,1672.30848014571,1149.07235614098,False,-990.02612420917,1700.1699689774,1124.37683314038,False,-985.758533070183,1688.38441004311,1139.09724680908,-919.036376953125,1750.69189453125,1127.54772949219
False,-1002.6501524211,1676.44123285543,1126.06164327511,False,-983.778877150245,1672.40498953713,1150.1240661021,False,-989.789232399814,1700.23321237631,1125.34559854839,False,-985.474164244119,1688.44565565755,1140.05056388376,-922.111206054688,1750.04858398438,1130.36303710938
False,-1002.10950607843,1676.62512413036,1126.25312562452,False,-983.509016927494,1672.61939265985,1150.53053078879,False,-989.07071671505,1700.31908607592,1125.50451850054,False,-984.987848267988,1688.60222575157,1140.33177992955,-918.012817382813,1750.56591796875,1128.46118164063
False,-1001.55030543463,1676.54062635039,1126.61333023662,False,-983.150626475902,1672.67183148751,1151.06533881061,False,-989.029094954598,1700.52149369428,1126.27931988387,False,-984.862269612013,1688.73161902382,1141.02512382668,-918.014465332031,1750.75659179688,1129.28601074219
False,-1001.60068488514,1676.4866385954,1126.81250721723,False,-983.192447061267,1672.62376387909,1151.25900925583,False,-989.210576181146,1700.5366787193,1126.57788047405,False,-984.986793433598,1688.71272500002,1141.28012825616,-918.020812988281,1750.72009277344,1129.36437988281
False,-1002.10263287547,1676.18252352107,1127.16347056473,False,-983.541778797228,1672.35654783879,1151.50013197796,False,-989.893550984661,1700.32530096169,1126.96626457488,False,-985.506863332775,1688.4726868718,1141.59756057973,-918.310729980469,1750.45874023438,1129.36633300781
False,-1001.92456660472,1676.03431326316,1126.93768884885,False,-983.432020892626,1672.25528834333,1151.33361487184,False,-989.681272451149,1700.15939419324,1126.70000891172,False,-985.348978631273,1688.34447524415,1141.37792540506,-918.371215820313,1750.29650878906,1129.01721191406
False,-1002.38471120041,1675.62859920607,1126.6328562512,False,-983.647219756826,1671.89036765966,1150.84749071231,False,-989.934848066859,1699.64187795708,1126.05180122057,False,-985.537753269074,1687.91215674885,1140.7786987152,-918.9443359375,1749.90161132813,1128.294921875
False,-1003.25308117729,1675.07386723855,1126.16207856425,False,-984.347802893435,1671.42554544286,1150.25972749237,False,-990.893123635399,1699.13086681435,1125.47907465573,False,-986.359987649631,1687.43091145317,1140.18839261345,-919.410400390625,1749.56787109375,1127.17114257813
False,-1003.33568612081,1674.71508362889,1125.86810855847,False,-984.419564017139,1671.14032679668,1149.96827289251,False,-991.091057220502,1698.83155763304,1125.20552417335,False,-986.505792292861,1687.14301762921,1139.90775836489,-919.461730957031,1749.30358886719,1126.51989746094
False,-1003.36366413879,1673.89682830979,1125.29798910669,False,-984.703308580361,1670.4629102402,1149.6170314378,False,-991.250128429324,1698.08207268129,1124.74078118097,False,-986.766060954182,1686.43981202841,1139.5107919416,-919.752197265625,1748.5947265625,1125.88232421875
False,-1003.40982070069,1673.5203887041,1125.05385046891,False,-984.822494777832,1670.11247258155,1149.43240468193,False,-991.319803487511,1697.7181038236,1124.5281698175,False,-986.870092861175,1686.08449705673,1139.31537986661,-919.8994140625,1748.22937011719,1125.72741699219
False,-1003.7246990631,1672.85407578168,1124.72034292636,False,-985.158403574144,1669.45579339072,1149.1162612609,False,-991.659164061704,1697.06446776923,1124.21630095836,False,-987.212319574834,1685.42966240383,1139.00343016992,-924.954528808594,1747.09204101563,1127.87036132813
False,-1003.86123471567,1672.54960557755,1124.55967870487,False,-985.251210568286,1669.15604826186,1148.922914384,False,-991.777916762101,1696.75021647048,1124.01366312955,False,-987.311974839606,1685.12356750932,1138.80145230776,-925.505065917969,1746.8271484375,1127.97875976563
False,-1004.23607285474,1672.01721840876,1124.26698086418,False,-985.539575449474,1668.63918370424,1148.56608268067,False,-992.064837595245,1696.17032748462,1123.58681353612,False,-987.582013333246,1684.57881621852,1138.39706219387,-920.565490722656,1747.04125976563,1124.61938476563
False,-1004.89035565869,1671.38422915838,1123.94345776509,False,-985.673018357335,1667.88557749712,1147.81540503332,False,-992.154481410543,1695.2166260023,1122.60605686205,False,-987.582543667929,1683.72663118661,1137.4680794873,-920.596801757813,1745.99816894531,1123.52551269531
False,-1004.78300005095,1671.26748561888,1123.86234189071,False,-985.342613502768,1667.77468510746,1147.55386354346,False,-992.098890157626,1695.12224566151,1122.43473799281,False,-987.37253379488,1683.62374324711,1137.24177381565,-920.357971191406,1745.83618164063,1123.23669433594
False,-1004.63773301159,1671.18963635608,1123.74945811114,False,-985.150557917089,1667.68418920481,1147.4006384175,False,-991.901512608792,1695.01279474096,1122.25946220947,False,-987.167544740955,1683.52371634299,1137.07138098767,-920.085510253906,1745.67736816406,1122.93688964844
False,-1004.19166027548,1670.97816842299,1123.53352761372,False,-984.727163751351,1667.47427212996,1147.20360510848,False,-991.435471078944,1694.79024983183,1122.03730252122,False,-986.723005118058,1683.30801432558,1136.86137903368,-919.630249023438,1745.35290527344,1122.63549804688
False,-1003.74528671989,1670.9378362936,1123.29386495447,False,-984.358979276782,1667.41880037672,1147.02578339177,False,-990.939676244956,1694.7244377798,1121.81460721239,False,-986.293677669517,1683.24684751048,1136.66324118819,-919.426330566406,1745.18920898438,1122.61645507813
False,-1003.15076813804,1670.76916539777,1122.98585937268,False,-983.864378697232,1667.30967135265,1146.80777294122,False,-990.569810852595,1694.68692590234,1121.70737605483,False,-985.895332389017,1683.17436157849,1136.51995266673,-919.025695800781,1745.14294433594,1122.53552246094
False,-1003.1323283521,1670.77385529494,1123.00214570533,False,-983.801833768803,1667.29552328173,1146.78553630358,False,-990.551402144929,1694.69128487176,1121.71718205841,False,-985.850416949882,1683.16772735307,1136.51281223795,-918.871520996094,1745.13562011719,1122.4443359375
False,-1002.73520923494,1670.84682545596,1122.57683170458,False,-983.809415990127,1667.43925191802,1146.69361580645,False,-990.305320433025,1694.85688232031,1121.58219251912,False,-985.787538011141,1683.3253953769,1136.42863192266,-918.768615722656,1745.48559570313,1122.56713867188
False,-1002.6529331426,1670.9617556831,1122.53604859401,False,-983.756307062835,1667.59405926373,1146.68128883731,False,-990.251233675325,1694.98641118651,1121.54204073081,False,-985.739786989839,1683.47069875669,1136.40264395337,-918.675048828125,1745.64904785156,1122.638671875
False,-1002.2123074271,1671.3820624993,1122.50379518455,False,-983.399521149748,1667.97929035714,1146.70951138981,False,-989.731865717717,1695.36645832943,1121.52318069925,False,-985.301766591293,1683.85166464471,1136.40894773455,-918.162414550781,1746.10705566406,1123.04382324219
False,-1001.47427757722,1672.0196724757,1122.55764795324,False,-982.724336908063,1668.47374153176,1146.79156182248,False,-988.453927940445,1695.7017010062,1121.29025165254,False,-984.274307241707,1684.26388686611,1136.30722506972,-917.576843261719,1746.67993164063,1123.71118164063
